Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
364,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-171,1998,11.2,0.18,0.00,0.00,0.89,1.79,0.27,1.88,0.63,0.71,0.00,0.00,0.00,5.80,1.16,2.23,34.2,Matches
365,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-298,1998,28.0,0.04,0.00,0.00,0.04,0.14,0.00,0.00,0.00,0.00,0.00,0.04,0.00,4.50,0.00,0.00,,Matches
366,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-284,2001,3.7,0.00,0.00,0.00,1.89,1.35,0.27,0.81,0.54,0.54,0.00,0.00,0.00,8.92,0.54,2.16,20.0,Matches
367,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-149,2000,1.0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,6.00,1.00,1.00,50.0,Matches
368,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-300,1987,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,,Matches
369,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-128,1997,25.4,0.12,0.00,0.00,0.79,1.26,0.94,1.18,0.35,0.24,0.08,0.00,0.00,4.29,0.63,0.67,48.5,Matches
370,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-154,1987,5.0,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,10.0,1.40,1.60,46.7,Matches
371,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-002,1994,10.7,0.00,0.00,0.00,1.50,1.12,0.19,1.78,0.56,1.03,0.00,0.00,0.00,7.29,0.65,1.87,25.9,Matches
372,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-040,1995,19.9,0.25,0.00,0.00,1.46,1.06,0.05,0.55,2.26,1.46,0.00,0.00,0.00,13.1,1.16,1.21,48.9,Matches
373,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-082,1996,14.6,0.21,0.00,0.00,1.03,1.03,0.07,2.47,1.10,1.30,0.00,0.00,0.00,9.32,1.23,1.37,47.4,Matches
374,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-034,1993,18.6,0.27,0.00,0.00,1.29,0.75,0.05,1.02,0.54,0.70,0.05,0.00,0.00,6.34,1.08,1.45,42.6,Matches
375,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-053,1999,26.0,0.08,0.00,0.00,0.77,0.42,0.04,1.00,2.04,1.81,0.00,0.04,0.00,10.0,1.50,1.00,60.0,Matches
376,Lewis Richardson\Lewis-Richardson,eng ENG,FW,Burnley,18-029,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
377,Richarlison\Richarlison,br BRA,FW,Everton,23-302,1997,20.0,0.15,0.05,0.00,1.15,2.40,0.95,0.90,0.50,1.15,0.00,0.00,0.00,6.45,1.15,2.50,31.5,Matches
378,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-180,1996,13.9,0.14,0.00,0.00,1.01,0.22,0.00,0.36,0.94,1.22,0.00,0.00,0.00,8.42,0.65,0.65,50.0,Matches
379,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-179,1989,6.1,0.16,0.00,0.00,0.82,1.48,0.00,3.93,1.31,0.66,0.00,0.00,0.16,8.36,1.48,2.62,36.0,Matches
380,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-055,1999,6.7,0.15,0.00,0.00,1.79,2.69,0.75,1.04,0.30,0.45,0.00,0.00,0.00,6.87,1.19,2.24,34.8,Matches
381,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-362,1994,27.9,0.04,0.00,0.00,0.65,0.29,0.14,4.16,0.79,0.57,0.00,0.04,0.00,10.6,0.97,0.75,56.3,Matches
382,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-212,1997,18.9,0.21,0.05,0.00,0.85,0.32,0.05,3.70,1.80,1.06,0.00,0.00,0.00,8.73,1.80,1.11,61.8,Matches
383,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-034,1995,13.2,0.00,0.00,0.00,0.23,1.06,0.45,2.42,0.61,0.38,0.15,0.00,0.00,5.45,0.91,3.41,21.1,Matches
384,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-188,1993,6.7,0.30,0.00,0.00,0.90,0.75,0.00,1.49,0.90,1.19,0.15,0.15,0.00,10.6,2.54,1.79,58.6,Matches
385,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-291,1989,2.8,0.36,0.00,0.00,3.21,2.14,0.36,0.36,0.36,0.71,0.00,0.00,0.00,4.29,0.71,5.00,12.5,Matches
386,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-085,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
387,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-137,1997,4.1,0.00,0.00,0.00,0.24,0.73,0.24,0.00,1.46,1.71,0.00,0.00,0.00,9.27,2.44,2.44,50.0,Matches
388,Rodri\Rodri,es ESP,MF,Manchester City,24-259,1996,23.1,0.13,0.00,0.00,1.21,1.00,0.13,0.26,0.82,2.25,0.00,0.00,0.00,14.2,3.03,0.78,79.5,Matches
389,Rodrigo\Rodrigo,es ESP,MF,Leeds United,30-002,1991,11.0,0.09,0.00,0.00,1.45,0.64,0.00,1.55,0.45,0.91,0.00,0.09,0.00,6.82,1.55,2.27,40.5,Matches
390,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-239,1991,14.9,0.20,0.00,0.00,0.87,2.28,0.40,1.81,0.81,0.81,0.00,0.00,0.00,7.18,0.20,0.60,25.0,Matches
391,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-222,1989,12.4,0.24,0.00,0.00,2.34,1.37,0.89,0.32,0.32,1.13,0.00,0.00,0.00,4.11,3.31,5.65,36.9,Matches
392,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-165,1991,19.2,0.31,0.00,0.00,1.56,1.15,0.00,0.21,1.30,1.82,0.00,0.00,0.00,14.4,1.82,1.41,56.5,Matches
393,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-005,1993,12.0,0.00,0.00,0.00,0.58,0.42,0.08,0.08,0.75,0.75,0.00,0.00,0.08,8.00,3.00,0.75,80.0,Matches
394,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,28-334,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
395,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-334,1992,11.0,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,3.82,0.00,0.00,,Matches
396,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-361,1997,10.6,0.00,0.00,0.00,0.85,2.92,0.28,0.94,0.66,0.85,0.00,0.09,0.00,5.75,0.28,0.19,60.0,Matches
397,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-347,1990,18.7,0.05,0.00,0.00,0.96,0.43,0.05,0.64,0.96,0.70,0.00,0.05,0.00,7.97,2.83,2.25,55.8,Matches
398,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-184,2001,21.7,0.05,0.00,0.00,0.83,2.30,0.46,3.00,0.78,0.69,0.05,0.00,0.05,6.27,0.60,1.61,27.1,Matches
399,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-023,1990,3.1,0.00,0.00,0.00,0.65,0.32,0.00,0.00,0.00,0.65,0.00,0.32,0.00,5.48,1.61,2.58,38.5,Matches
400,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-266,1992,25.0,0.00,0.00,0.00,0.52,0.68,0.48,1.40,0.24,0.40,0.08,0.00,0.00,5.20,0.76,1.68,31.1,Matches
401,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-325,1999,2.9,0.00,0.00,0.00,0.69,0.69,0.00,0.00,4.83,1.03,0.00,0.00,0.00,9.66,2.07,3.10,40.0,Matches
402,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-269,1996,12.5,0.00,0.00,0.00,1.20,0.64,0.00,0.00,0.88,1.44,0.00,0.08,0.08,9.76,3.52,2.08,62.9,Matches
403,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-110,1997,16.0,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,5.38,0.00,0.06,0.0,Matches
404,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-202,1994,1.5,1.33,0.00,0.00,1.33,2.67,1.33,2.67,1.33,0.67,0.00,0.00,0.00,8.67,2.00,1.33,60.0,Matches
405,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-126,1991,16.5,0.12,0.00,0.00,1.09,0.85,0.00,0.30,1.27,1.15,0.00,0.00,0.06,10.7,0.79,0.36,68.4,Matches
406,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,16-349,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
407,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-078,1991,13.4,0.30,0.00,0.00,1.57,1.12,0.07,0.22,1.49,0.67,0.00,0.00,0.00,8.73,1.57,1.72,47.7,Matches
408,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-075,1992,11.2,0.18,0.00,0.00,1.16,1.25,0.00,1.96,0.98,0.71,0.00,0.00,0.00,6.07,2.59,3.04,46.0,Matches
409,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-123,1986,28.0,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,0.00,0.00,,Matches
410,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-112,1993,24.6,0.16,0.00,0.00,1.42,1.14,0.08,1.46,1.38,1.46,0.00,0.04,0.04,8.01,1.22,1.30,48.4,Matches
411,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-151,1999,5.1,0.00,0.00,0.00,0.59,0.39,0.20,0.39,1.18,0.98,0.00,0.00,0.00,7.06,0.78,1.18,40.0,Matches
412,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-149,1991,5.8,0.34,0.00,0.00,1.90,1.03,0.00,1.55,0.69,0.69,0.00,0.00,0.00,8.79,0.52,1.03,33.3,Matches
413,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-031,1986,7.2,0.14,0.00,0.00,1.94,1.53,1.53,0.83,0.28,0.69,0.00,0.00,0.00,3.06,1.67,4.31,27.9,Matches
414,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-239,1995,21.5,0.28,0.00,0.00,1.53,0.88,0.09,3.12,0.74,1.58,0.00,0.00,0.05,9.44,1.30,1.30,50.0,Matches
415,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-009,1992,18.1,0.22,0.00,0.00,0.94,0.44,0.00,1.60,0.94,0.94,0.00,0.00,0.00,8.51,0.83,0.88,48.4,Matches
416,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-034,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
417,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-181,1989,15.9,0.06,0.00,0.00,0.88,0.63,0.00,1.45,1.01,0.75,0.00,0.00,0.00,7.61,0.50,0.31,61.5,Matches
418,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-210,1994,17.4,0.17,0.00,0.00,0.80,0.86,0.17,0.92,0.80,0.69,0.00,0.00,0.00,6.38,0.34,1.21,22.2,Matches
419,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-232,2002,8.9,0.22,0.00,0.00,1.24,1.80,0.22,0.22,0.45,0.22,0.11,0.00,0.00,3.82,1.80,5.96,23.2,Matches
420,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-167,1984,16.2,0.19,0.00,0.00,0.62,0.74,0.00,0.06,0.93,0.74,0.00,0.00,0.00,10.6,2.41,0.80,75.0,Matches
421,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-204,1989,15.8,0.13,0.00,0.00,1.14,0.51,0.00,0.63,1.01,1.14,0.00,0.00,0.00,9.94,0.95,1.39,40.5,Matches
422,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-263,1988,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,5.00,75.0,Matches
423,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-015,2000,1.9,0.00,0.00,0.00,1.58,1.05,0.00,1.05,0.53,2.11,0.00,0.00,0.00,6.32,1.58,2.11,42.9,Matches
424,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-223,2000,9.5,0.00,0.00,0.00,0.42,0.84,0.21,1.47,0.84,0.63,0.00,0.00,0.00,6.53,0.53,0.74,41.7,Matches
425,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-182,1987,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
426,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-182,1987,5.6,0.36,0.00,0.00,1.43,2.32,0.18,0.89,0.71,2.14,0.00,0.00,0.00,9.82,1.79,2.14,45.5,Matches
427,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-189,1991,6.8,0.15,0.00,0.00,0.44,0.74,0.00,3.38,1.18,1.32,0.00,0.00,0.00,7.79,1.03,1.76,36.8,Matches
428,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-009,1995,26.0,0.15,0.04,0.00,1.85,1.31,0.00,0.31,1.38,1.19,0.00,0.00,0.00,12.2,5.77,3.04,65.5,Matches
429,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-289,1996,12.2,0.16,0.00,0.00,0.66,0.90,0.00,0.25,1.15,0.90,0.00,0.00,0.00,9.59,3.11,2.05,60.3,Matches
430,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-340,1995,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
431,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-269,1989,2.9,0.34,0.00,0.00,2.76,0.69,0.00,0.00,1.03,1.38,0.00,0.00,0.00,16.9,1.72,1.38,55.6,Matches
432,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-040,1994,11.4,0.18,0.00,0.00,0.44,0.53,0.00,0.00,1.14,1.05,0.00,0.00,0.00,12.1,1.75,0.88,66.7,Matches
433,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-090,1994,22.9,0.09,0.00,0.00,1.14,1.44,0.35,1.22,0.52,0.74,0.09,0.00,0.00,4.28,0.22,0.92,19.2,Matches
434,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-242,1990,20.0,0.15,0.00,0.00,0.95,0.35,0.15,1.90,1.30,0.90,0.00,0.00,0.00,9.85,1.55,1.15,57.4,Matches
435,John Stones\John-Stones,eng ENG,DF,Manchester City,26-284,1994,17.0,0.00,0.00,0.00,0.24,0.41,0.06,0.06,0.71,0.41,0.00,0.00,0.00,8.65,2.12,0.71,75.0,Matches
436,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-209,1999,14.8,0.14,0.00,0.00,1.08,0.27,0.00,0.07,1.62,1.08,0.00,0.07,0.00,11.1,2.30,2.03,53.1,Matches
437,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,21-342,1999,1.5,0.00,0.00,0.00,0.67,0.67,0.00,1.33,0.67,0.67,0.00,0.00,0.00,13.3,0.67,0.67,50.0,Matches
438,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-171,1995,25.8,0.19,0.00,0.00,0.66,0.58,0.00,2.25,1.16,1.40,0.00,0.04,0.00,10.1,2.29,1.40,62.1,Matches
439,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-109,1992,26.0,0.12,0.00,0.00,0.81,0.65,0.08,0.12,1.38,1.04,0.00,0.00,0.00,10.2,5.23,1.62,76.4,Matches
440,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-299,1994,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.0,Matches
441,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-160,2001,0.9,0.00,0.00,0.00,1.11,3.33,0.00,0.00,1.11,0.00,0.00,0.00,0.00,4.44,1.11,1.11,50.0,Matches
442,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-171,1993,19.3,0.05,0.00,0.00,0.41,1.50,0.00,2.33,0.67,0.88,0.00,0.00,0.00,9.79,1.66,0.98,62.7,Matches
443,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-029,1989,0.2,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
444,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-077,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,100.0,Matches
445,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-246,1999,3.7,0.54,0.00,0.00,2.43,3.78,0.81,1.62,0.54,0.54,0.27,0.00,0.00,8.11,0.54,1.62,25.0,Matches
446,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-083,1992,5.7,0.00,0.00,0.00,0.70,0.53,0.18,4.04,1.05,0.70,0.00,0.00,0.00,9.12,1.58,1.40,52.9,Matches
447,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-150,1995,10.6,0.19,0.00,0.00,2.17,0.94,0.09,3.77,1.60,1.70,0.00,0.00,0.00,10.0,2.08,1.32,61.1,Matches
448,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-271,2001,4.5,0.44,0.00,0.00,1.33,1.56,0.00,0.67,1.11,0.44,0.22,0.00,0.00,10.0,0.89,2.44,26.7,Matches
449,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-305,1997,27.3,0.22,0.00,0.00,1.14,1.43,0.00,1.14,0.84,1.39,0.00,0.00,0.00,11.6,0.95,1.06,47.3,Matches
450,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-276,1997,19.9,0.20,0.00,0.00,0.45,0.65,0.00,4.02,0.60,0.60,0.05,0.00,0.00,8.74,0.85,1.66,34.0,Matches
451,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-344,1989,4.3,0.23,0.00,0.00,0.47,0.23,0.00,0.00,0.47,0.47,0.00,0.23,0.00,7.91,2.33,2.09,52.6,Matches
452,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-079,1997,0.5,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,8.00,0.00,0.00,,Matches
453,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-007,2000,8.9,0.11,0.00,0.00,1.35,1.01,0.34,1.91,0.45,0.22,0.00,0.00,0.00,4.38,1.12,1.69,40.0,Matches
454,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-274,1991,0.5,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,50.0,Matches
455,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-235,1991,20.0,0.00,0.00,0.00,1.15,2.05,0.05,3.35,1.95,1.40,0.00,0.00,0.00,8.25,0.15,1.00,13.0,Matches
456,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-004,1993,14.8,0.00,0.00,0.00,0.74,1.01,0.07,2.09,1.82,1.08,0.00,0.07,0.00,7.70,1.96,1.49,56.9,Matches
457,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-042,1996,20.8,0.14,0.00,0.00,1.49,2.84,0.19,3.89,0.43,0.77,0.05,0.00,0.00,5.48,2.45,2.07,54.3,Matches
458,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-183,1995,16.1,0.00,0.00,0.00,1.30,1.24,0.25,2.42,1.24,0.37,0.00,0.00,0.00,5.78,1.18,1.37,46.3,Matches
459,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-158,1994,10.1,0.00,0.00,0.00,3.17,1.29,0.30,2.08,0.99,1.49,0.10,0.00,0.00,6.53,2.38,3.56,40.0,Matches
460,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-094,1994,20.3,0.10,0.00,0.00,0.99,1.08,0.20,2.36,0.59,0.79,0.00,0.00,0.00,7.24,0.10,0.99,9.1,Matches
461,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-300,1996,0.1,0.00,0.00,0.00,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
462,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-114,1997,1.5,1.33,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.67,14.0,2.67,1.33,66.7,Matches
463,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-237,1997,3.1,0.00,0.00,0.00,0.32,0.97,0.65,3.23,0.97,0.97,0.00,0.00,0.00,7.10,0.00,0.97,0.0,Matches
464,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-014,1999,1.1,0.00,0.00,0.00,0.91,0.91,0.00,1.82,2.73,1.82,0.00,0.00,0.00,11.8,0.91,2.73,25.0,Matches
465,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-056,1987,21.7,0.05,0.00,0.00,0.83,0.69,1.11,0.51,0.23,0.18,0.14,0.00,0.00,2.26,1.61,2.21,42.2,Matches
466,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-052,1992,18.3,0.16,0.00,0.00,1.31,1.42,0.00,2.62,1.31,1.58,0.00,0.00,0.00,11.0,2.02,1.31,60.7,Matches
467,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-217,1992,18.5,0.11,0.00,0.00,0.86,0.32,0.00,0.11,1.14,1.30,0.00,0.00,0.00,12.1,4.22,1.41,75.0,Matches
468,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-333,1999,1.9,0.00,0.00,0.00,1.05,0.00,0.00,2.11,0.53,1.58,0.00,0.00,0.00,10.0,1.58,1.58,50.0,Matches
469,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,25-348,1995,1.9,0.53,0.00,0.00,3.68,1.05,0.00,0.53,0.00,0.53,0.00,0.00,0.00,3.68,3.68,6.84,35.0,Matches
470,Vitinha\Vitinha,pt POR,MF,Wolves,21-023,2000,2.6,0.00,0.00,0.00,1.54,0.38,0.00,0.00,0.00,1.54,0.00,0.00,0.00,5.77,0.00,0.38,0.0,Matches
471,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-356,2000,0.7,0.00,0.00,0.00,2.86,0.00,1.43,2.86,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,,Matches
472,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-311,1992,8.9,0.00,0.00,0.00,0.22,0.67,1.12,0.34,0.34,0.22,0.00,0.00,0.00,2.92,2.02,6.29,24.3,Matches
473,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-357,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
474,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-357,1989,13.7,0.00,0.00,0.00,0.66,1.82,0.51,1.82,0.44,1.17,0.00,0.00,0.00,6.86,0.36,1.75,17.2,Matches
475,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-284,1990,16.6,0.06,0.00,0.00,1.45,0.54,0.06,1.02,0.72,1.45,0.00,0.12,0.00,8.73,1.20,0.84,58.8,Matches
476,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-329,1997,19.8,0.20,0.00,0.00,0.91,1.41,0.15,0.56,1.31,1.72,0.05,0.00,0.00,9.75,0.45,1.41,24.3,Matches
477,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-102,1997,26.0,0.04,0.00,0.00,0.85,0.35,0.04,1.42,1.54,1.69,0.00,0.00,0.00,7.92,1.35,1.19,53.0,Matches
478,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-130,1989,15.1,0.20,0.00,0.00,1.32,0.46,0.00,0.66,1.85,1.19,0.00,0.07,0.00,9.34,2.38,1.92,55.4,Matches
479,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-127,1994,27.0,0.15,0.00,0.00,1.33,0.67,0.00,1.26,1.30,1.56,0.00,0.04,0.00,13.0,1.30,1.67,43.8,Matches
480,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-068,1995,26.0,0.04,0.00,0.00,1.27,1.35,0.85,1.00,0.35,0.73,0.00,0.00,0.00,3.19,3.96,5.19,43.3,Matches
481,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-051,2002,0.2,5.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,15.0,0.0,Matches
482,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-063,1995,21.8,0.14,0.00,0.00,0.78,0.55,0.05,0.09,1.19,0.64,0.00,0.00,0.00,11.7,3.35,1.83,64.6,Matches
483,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-102,1990,8.3,0.00,0.00,0.00,1.69,0.96,0.24,0.12,0.24,0.48,0.12,0.00,0.00,3.49,1.20,3.61,25.0,Matches
484,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-002,1996,21.5,0.00,0.00,0.00,0.79,0.98,0.88,1.72,0.23,0.60,0.19,0.00,0.00,5.16,0.37,1.16,24.2,Matches
485,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-341,1990,27.9,0.18,0.00,0.00,0.97,1.33,0.00,2.15,1.04,0.39,0.00,0.00,0.00,10.9,0.32,0.72,31.0,Matches
